Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
137.10280568595405	150.39966000575856	2.499	1	290
148.47506859385697	150.39977663817817	2.459	1	290
130.01237694296117	150.39989079714798	2.66	1	290
142.42914390653524	150.3998477787803	2.698	1	290
146.9900734608031	150.39995107782127	2.581	1	290
143.9654063547144	150.39986690590322	2.662	1	290
142.11161436893974	150.39957735083604	2.823	1	290
142.6886575981494	150.38616218605787	2.635	1	290
129.65711656711213	150.39958546058557	2.546	1	290
146.809034031884	150.39902470895242	2.525	1	290
133.52488567493646	150.39961813482682	2.474	1	290
136.2980578083997	150.39681596025252	2.636	1	290
140.14323490953967	150.39297558376705	2.675	1	290
135.7251232881265	150.39995986788978	2.723	1	290
142.97941893474842	149.76203764693747	2.701	1	300
129.73467486205783	150.39976125129155	2.809	1	300
144.55482458387178	150.3994320334566	2.568	1	300
146.78338078878056	150.3994366222479	2.597	1	300
148.07074568505007	150.39623788531134	2.85	1	300
145.7536012326293	150.39997054047979	2.653	1	300
134.2939477131265	150.3999548048567	2.745	1	300
143.68126286342363	150.39997367554776	2.698	1	300
142.6403812032542	150.3996076874232	2.724	1	300
137.28148726514982	150.39982569431388	2.786	1	300
122.32523677560476	150.39984732155028	2.69	1	300
130.8365746112236	150.39996916619629	2.712	1	300
144.91781695148308	150.39977299559268	2.876	1	300
134.34077172473252	150.3997847867067	2.907	1	300
132.2322569943105	150.3998837462414	2.705	1	300
145.36775981850386	150.39996337445658	2.643	1	300
144.75612025971884	150.39912735147004	2.592	1	300
147.6446084179271	150.39983426097913	2.739	1	300
140.27524076217856	150.39980440401268	2.521	1	300
143.73970881847268	150.39942460610564	2.955	1	300
143.97648875298103	150.39913185704535	2.687	1	310
141.7838717949554	150.39964708032335	2.758	1	310
148.759122211322	150.39917928075286	2.905	1	310
126.25371993180732	150.39818102129396	1.993	1	310
133.56637019421265	150.39991313041855	1.47	1	310
135.88605620216714	150.399912448491	1.49	1	310
147.25883738357416	150.39980132885188	1.518	1	310
135.9267694691891	150.39993240528045	1.453	1	310
131.273269228569	150.39999321120715	1.442	1	310
142.30558260172796	150.3993366312131	1.434	1	310
141.32842781314193	150.39998803296714	1.453	1	310
139.36626096849716	150.39975904395246	1.397	1	310
147.61354869528952	150.39984176355387	1.43	1	310
141.39805079191657	150.39986877345268	1.429	1	310
129.87207574569763	150.39967311542517	1.392	1	310
145.73219030287228	150.39996759052636	1.506	1	310
143.14431316775892	150.39996713319198	1.462	1	310
129.27307483378397	150.39975168091843	1.494	1	310
150.36586472428206	150.39997632792435	1.459	1	310
142.38441327394554	150.3995003851337	1.537	1	310
138.6185469015281	150.39998021332258	1.558	1	320
126.08568858491886	150.3999580131667	1.531	1	320
133.0206311204928	150.39988355038008	1.494	1	320
129.29186081563932	150.39577373143825	1.464	1	320
143.79335329358244	150.3903655266224	1.508	1	320
146.39271556912155	150.39999278427337	1.425	1	320
143.1946915771094	150.39736956918506	1.457	1	320
144.82956055501674	150.39971357680443	1.366	1	320
142.9595012004351	150.39874154324295	1.477	1	320
145.86039568013848	150.39994655176682	1.504	1	320
137.7343474957845	150.3999121514155	1.669	1	320
140.93089181691926	150.39948425539973	1.509	1	320
144.80745387206795	150.3988330011921	1.425	1	320
137.84475315957127	150.1970300294925	1.489	1	320
145.70924347747615	150.39920816054587	1.55	1	320
106.64175936216677	150.39997664846453	1.497	1	320
144.85505240345967	150.39998735714107	1.483	1	320
148.0577504577062	150.3997822645289	1.411	1	320
143.70973017760602	150.39996960351058	1.365	1	320
136.48287651278687	150.39978686967876	1.474	1	320
138.8285958931388	150.3999159895572	1.522	1	330
142.40244894729892	150.39840443336078	1.526	1	330
141.99153093494203	150.3882726122018	1.471	1	330
141.82380507217272	150.39991585610827	1.576	1	330
147.82983055702167	150.3993133389008	1.621	1	330
145.4829918055162	150.3999620101797	1.5	1	330
147.55495607848664	150.39953632662335	1.581	1	330
137.23280668823585	150.39997036780352	1.411	1	330
126.69166917757993	150.39988643234784	1.418	1	330
147.75054516545808	150.3997476196006	1.371	1	330
132.86393263561365	150.39944753324437	1.485	1	330
143.72122632854848	150.3993650367723	1.482	1	330
138.1397849918641	150.39979215885546	1.613	1	330
145.0631163495337	150.39986397258468	1.628	1	330
149.94114881640115	150.3998361074252	1.536	1	330
136.88127474212848	150.39789584558133	1.502	1	330
149.4088924656382	150.39952519540662	1.501	1	330
145.49683730075995	150.39986960768437	1.463	1	330
136.33482671406279	150.39516576009856	1.482	1	330
140.49572362156454	150.39572579089813	1.62	1	330
127.47809715726842	150.39949060346981	1.606	1	340
138.11890810053032	150.38252613847416	1.666	1	340
148.10909395006794	150.39981851712633	1.592	1	340
145.91120401160163	150.39996864984414	1.622	1	340
135.9883229137431	150.39978810296523	1.582	1	340
136.39448896982123	150.39896793491	1.7	1	340
136.37668096331373	150.399878733292	1.548	1	340
135.3884240707626	150.39967571978443	1.552	1	340
146.83109409193003	150.3998733739731	1.662	1	340
138.84195438662425	150.3984850563868	1.57	1	340
143.10725880122214	150.39962844408416	1.647	1	340
139.38252076838384	150.3997192499196	1.555	1	340
139.50308604992964	149.04708743293418	1.513	1	340
146.5135639906863	150.39963208304252	1.637	1	340
140.7128917266313	150.39906275321238	1.579	1	340
145.69776485386058	150.37419597241853	1.618	1	340
137.54159686952403	150.3996500992649	1.555	1	340
141.44565705693705	150.39930753195068	1.565	1	340
140.187697529687	150.39988583117483	1.557	1	340
134.78847582102583	150.39995736893601	1.653	1	340
144.36704916522575	150.39998974169234	1.639	1	350
152.38586997515156	150.39998556296464	1.622	1	350
137.98899054888005	150.39933175584247	1.501	1	350
139.6276473912377	150.39994887342442	1.466	1	350
146.3878685117238	150.39989469391443	1.806	1	350
140.16557239413174	150.11469438355755	1.703	1	350
137.0559263575924	150.39856973106407	1.394	1	350
148.07353453851078	150.39987266587653	1.716	1	350
146.98480677699794	150.39997783435373	1.683	1	350
143.85183750518127	150.39959250379712	1.607	1	350
139.77905852885567	150.36370252686964	1.755	1	350
146.32778037722858	150.39403232877714	1.693	1	350
139.28543942886054	150.39998661957634	1.615	1	350
145.01926496313808	150.39810024668296	1.675	1	350
146.42707253138227	150.39858967683836	1.541	1	350
139.0569047999715	150.39902927378694	1.476	1	350
134.82406227928576	150.3992736650978	1.699	1	350
135.71266972656218	150.39918140184955	1.612	1	350
139.08782476765145	150.3997262507291	1.698	1	350
141.5236453052391	150.39901713223708	1.711	1	350
142.20997440527677	150.39562585456096	1.723	1	360
129.85931373363516	150.39995423749943	1.686	1	360
131.3931671855962	150.3999951059593	1.672	1	360
142.8596688695176	150.3994108105837	1.752	1	360
139.61369825621594	150.39966424570724	1.796	1	360
147.99793884839227	150.39568267488676	1.653	1	360
142.59934833151974	150.39991328324317	1.8	1	360
127.58822683083761	150.39664276877528	1.695	1	360
131.80170166272546	150.39937680417503	1.773	1	360
151.10467061668578	150.3999698053447	1.782	1	360
149.08011669025313	150.38912749535717	1.874	1	360
135.20633971546914	150.39020427150072	1.751	1	360
135.01659109828523	150.3981633483438	1.7	1	360
142.76750414526333	150.39951805027624	1.82	1	360
146.75446580938913	150.39986605965646	1.759	1	360
143.33140231663265	150.3998941472988	1.762	1	360
147.4844978882015	150.39924805183003	1.772	1	360
135.7726578075359	150.39616297509846	1.758	1	360
137.65829426397366	150.3991933101307	1.728	1	360
138.58576526334184	150.39995670827912	1.781	1	360
135.72918888493888	150.39892129894142	1.797	1	370
148.7415520902837	150.39870938896206	1.861	1	370
145.8131846389658	150.39999663155564	1.755	1	370
132.06166135146475	150.39954153584145	1.687	1	370
146.22367345326816	150.39952799992565	1.804	1	370
144.18538729726015	150.3965482936838	1.832	1	370
144.42035375061573	150.39193566496328	1.73	1	370
150.7000221137091	150.39998673429145	1.751	1	370
146.4546528247914	150.3995736189672	1.66	1	370
149.49901711620973	150.39987601817455	1.707	1	370
146.42461257381134	150.3999889738734	1.792	1	370
136.25853646680034	150.3999996276104	1.774	1	370
145.26357825410287	150.397374350308	1.752	1	370
127.2055769007948	150.39891213495994	1.706	1	370
146.41777062127187	150.39984568333597	1.757	1	370
148.14907989325013	150.39968750907764	1.79	1	370
146.67931069929764	150.399842281276	1.77	1	370
145.62085533288183	150.3999921752671	1.771	1	370
137.36684079377832	150.39955326358714	1.806	1	370
148.6971703773935	150.39997203799692	1.764	1	370
133.011483097736	150.3998434128032	1.791	1	380
143.79867566335415	150.39966548349074	1.865	1	380
142.55518321109062	150.39963694993895	1.798	1	380
141.0249798998511	150.37062322103435	1.779	1	380
135.10593622550317	150.39998317763477	1.802	1	380
147.87765410789922	150.39330728567225	1.851	1	380
141.97751031642093	150.3997575167716	1.776	1	380
138.08831017480009	150.39999570287324	1.894	1	380
139.74925250009045	150.39979986237586	1.857	1	380
118.25726804934587	150.39999867851844	1.931	1	380
146.3659872943946	150.39949892338078	1.762	1	380
134.0912542553013	150.39989326930717	1.779	1	380
140.5343676194035	150.39942313180242	1.745	1	380
143.45560014280088	150.39997462226899	1.686	1	380
146.66695254438355	150.39999059392557	1.942	1	380
141.31972917397036	150.3995569100136	1.757	1	380
146.56388385010783	150.39910218130134	1.782	1	380
140.67223074624235	150.39995493536813	1.842	1	380
117.37844494952945	150.39989284670406	1.823	1	380
145.96998490013328	150.39697217583964	1.88	1	380
140.89559390191252	150.39973942583532	1.917	1	390
138.54297270401773	150.39925853729645	1.896	1	390
145.342331028606	150.399928204316	1.946	1	390
137.07376470430336	150.39998056318916	1.929	1	390
143.040692592318	150.39379568803795	1.948	1	390
143.4927598776141	150.39254290652508	1.96	1	390
148.61564033719654	150.39998938019977	1.964	1	390
124.12565868997956	150.3997776429655	1.885	1	390
148.96934428046325	150.3999642635751	1.918	1	390
144.06567086153717	150.39961230169448	1.882	1	390
143.81729309719083	150.39984328097083	1.903	1	390
124.71328961000293	150.39969390980454	1.792	1	390
144.6618840437041	150.3999932360962	1.852	1	390
147.04265864479606	150.39995968574607	1.763	1	390
133.13861924315233	150.3970491131089	1.825	1	390
142.98330621768025	150.39992826467852	1.938	1	390
150.2679571040394	150.39999065176087	1.987	1	390
139.53415630885533	150.39736346314348	1.828	1	390
140.91747763331216	150.39855966882598	1.936	1	390
147.65167383961835	150.399971166606	1.812	1	390
117.0417157872166	150.39970360657546	1.837	1	400
142.24567662037688	150.39970984267836	1.963	1	400
139.4264314109659	150.39936412640762	1.896	1	400
148.1935970528701	150.3990070204787	2.019	1	400
146.98078808775176	150.39493426526582	1.811	1	400
145.49951472571018	150.39976362712696	1.943	1	400
130.97341351464974	150.39997261693043	1.965	1	400
147.26726504436897	150.39537762466972	1.951	1	400
136.8134888687859	150.39976179996626	2.013	1	400
136.95047830880713	150.3993309006441	1.926	1	400
130.55652189111717	150.39990585267208	2.002	1	400
149.44192475714178	150.39992547520194	1.957	1	400
141.1865344572928	150.3998782341468	1.989	1	400
133.36574254449812	150.39997262214234	1.964	1	400
147.4249879567773	150.3999306556422	1.787	1	400
138.91581348608588	150.3999690998325	1.852	1	400
136.44477323136147	150.39989070740023	1.925	1	400
143.58599223485191	150.39970127575282	1.898	1	400
142.27312784646273	150.39983793480133	1.967	1	400
146.41447922420218	150.39971552621108	1.985	1	400
146.88254601178588	150.3998588244217	1.967	1	410
133.85295409049957	150.39993107597743	1.95	1	410
122.60091003147849	150.39991829099498	1.94	1	410
136.5828278116446	150.39996713534447	1.992	1	410
144.85982921115385	150.3999986807362	1.939	1	410
142.7049736983036	150.39987706440678	2.004	1	410
137.94693042853856	150.39601386845948	2.144	1	410
147.513177531746	150.39999056537317	1.91	1	410
149.4321985006985	150.39998657295368	1.924	1	410
136.65829646807012	150.3965531407767	1.984	1	410
135.816793547698	150.39987001265473	1.777	1	410
149.22605976785704	150.399762915386	1.984	1	410
145.26088499202302	150.39925992410832	1.993	1	410
139.1944151105002	150.39997197390116	2.004	1	410
146.6661413167254	150.3964808839739	2.038	1	410
148.0424198251399	150.3999182939969	1.961	1	410
140.61348628902758	150.39962566290228	2.099	1	410
144.02571234610497	150.39377605309883	1.991	1	410
147.38049075121097	150.39975815969643	2.007	1	410
138.22158571782347	150.39982953488231	2.02	1	410
137.6720986990248	150.39999130995835	2.162	1	420
147.04160758907406	150.39172117722683	2.046	1	420
151.66656814833595	150.39991895513742	2.084	1	420
148.75896042463737	150.39943128644262	1.877	1	420
137.85107509502743	150.399989893333	2.058	1	420
135.29817079900587	150.39910480734616	2.059	1	420
147.7421932876868	150.39986571271817	2.046	1	420
139.93869105824174	150.39995641278327	2.125	1	420
137.03235758168088	150.3999495418258	2.088	1	420
136.51134110213235	150.3998893475033	2.064	1	420
137.2045185252701	150.3998638845438	2.107	1	420
137.1460970785515	150.39970373815595	2.117	1	420
141.40991736836247	150.39963194913133	1.97	1	420
143.47473369500082	150.39953404128923	2.148	1	420
145.34224928434634	150.39219261567587	2.046	1	420
147.3368406846572	150.39968665434955	2.067	1	420
147.77365310280263	150.39995589288634	2.033	1	420
139.93890241753337	150.39963729760274	1.936	1	420
148.5055959225464	150.39793236458925	2.105	1	420
143.31677129624126	150.39995177933542	2.137	1	420
141.3200750820206	150.39926768535608	2.11	1	430
143.28841563841323	150.39994032568143	2.172	1	430
144.640775344308	150.3965259764901	2.128	1	430
136.22328508796107	150.39990613553564	2.162	1	430
139.790868289346	150.3991319208488	2.173	1	430
151.83376296499395	150.39991631879087	2.066	1	430
151.05426207020378	150.39998951082623	2.065	1	430
138.9247756791848	150.39958429385896	2.174	1	430
147.3748581497207	150.39989119377674	2.172	1	430
148.41584224061384	150.39997793553624	2.081	1	430
140.5410316349595	150.3995968689099	2.13	1	430
145.7601226071187	150.39690520492252	2.194	1	430
140.94714214175406	150.39971794011066	1.871	1	430
146.44380435366665	150.39983701123555	2.083	1	430
126.16670758767222	150.39962718211862	2.229	1	430
141.0972676130523	150.39816940680407	2.198	1	430
128.39193723087087	150.39857294765284	2.223	1	430
141.91168491478524	150.39996437525997	2.087	1	430
133.51481091921073	150.39996542205188	2.169	1	430
143.10187799170143	150.39999841726046	2.244	1	430
137.92114272357097	150.39780040058466	2.133	1	440
132.24886018426952	150.3998541835091	2.271	1	440
150.27549947679887	150.3999747737342	2.254	1	440
134.88195688967954	150.39996566896966	2.082	1	440
132.151074228923	150.39936707771471	2.162	1	440
128.8064617256288	150.39970800079166	2.368	1	440
143.31698473953512	150.39977353435884	2.221	1	440
137.2131760123508	150.39992969703968	2.257	1	440
139.74467166152553	150.3996476922744	2.259	1	440
145.0248855773405	150.39971113048998	2.153	1	440
137.29053788987014	150.3985062397963	2.223	1	440
139.08318039189604	150.3962352594055	2.303	1	440
140.43247099350555	150.39995269737713	2.231	1	440
143.13390185977372	150.39939653011865	2.411	1	440
130.87111500149715	150.3998494818538	2.282	1	440
142.21436735171673	150.39996584596315	2.31	1	440
149.61369401638942	150.39932429590712	2.347	1	440
112.36045554478022	150.39889852679775	2.331	1	440
139.1492471915148	150.39963263320857	2.307	1	440
143.71388568908628	150.39998973698664	2.264	1	440
140.5113310771323	150.3985081446664	2.434	1	450
142.61652433664244	150.39999117619342	2.442	1	450
143.0778955040966	150.399404544316	2.245	1	450
145.15091481057158	150.39910161245322	2.325	1	450
128.71481496134354	150.39996372876774	2.361	1	450
142.0315107742769	150.39979737994418	2.408	1	450
145.48900540185838	150.39909167216268	2.408	1	450
144.11291711546363	150.399783594423	2.378	1	450
137.06727080082626	150.39932757257372	2.365	1	450
150.8952809525217	150.3999991624492	2.347	1	450
140.3818689258451	150.39991282636072	2.239	1	450
142.5272635321218	150.399850707871	2.157	1	450
133.83447966241945	150.39994516931247	2.279	1	450
141.41848857273237	150.39969183522481	2.349	1	450
122.76318870226946	150.39971969459245	2.279	1	450
143.9802801230514	150.39929394559684	2.23	1	450
146.87550402505303	150.3999706090549	2.307	1	450
137.58682214456567	150.3998978817559	2.223	1	450
147.44947382375062	150.39962147445112	2.33	1	450
144.20542165379317	150.3995643460621	2.354	1	450
146.81414465997955	150.39993337835537	2.358	1	460
149.2839750743912	150.39998171972124	2.353	1	460
147.35538198854834	150.39990056603756	2.396	1	460
142.57406063136557	150.39972147056756	2.447	1	460
147.2679869272963	150.11806163911783	2.441	1	460
125.48619102577548	150.3976637125444	2.251	1	460
137.67146246332945	150.3990126147278	2.361	1	460
146.31362283887938	150.39944408290316	2.315	1	460
147.43569058970823	150.39997097803672	2.399	1	460
149.73084748876707	150.3997982498526	2.354	1	460
141.1986605012821	150.3932687244533	2.344	1	460
139.016271605363	150.39984218806157	2.437	1	460
131.41152056801243	150.39971910045548	2.218	1	460
148.72037783644905	150.3992550042272	2.183	1	460
147.3474038878731	150.39991769107166	2.294	1	460
135.5719869799512	150.39958314186583	2.25	1	460
131.85766169914197	150.39989761315903	2.217	1	460
151.99105872563973	150.39990671146	2.404	1	460
151.3835966288209	150.39988771993802	2.483	1	460
143.2765433813178	150.39972259672086	2.333	1	460
143.2617199573533	150.39977892141167	2.483	1	470
140.47400097995498	150.39994628126743	2.454	1	470
139.20403009928847	150.3994050720705	2.576	1	470
136.14847169312645	150.39533212951488	2.555	1	470
145.26670649583622	150.3993561772976	2.409	1	470
148.8280882927465	150.39996437328944	2.535	1	470
146.89858192481057	150.3999832635947	2.513	1	470
143.07898549006933	150.3962235061843	2.555	1	470
146.71583239674897	150.3999419725571	2.54	1	470
140.5500046560082	150.39995766007195	2.482	1	470
138.23452705217915	150.39992436876224	2.479	1	470
149.4700048404162	150.39974474965902	2.315	1	470
136.72595064347988	150.39964593708274	2.481	1	470
143.17254083742347	150.39866386974035	2.384	1	470
150.2622223747258	150.39988099946407	2.422	1	470
139.12290662187974	150.39774966453	2.439	1	470
138.81247208342953	150.3344765233246	2.419	1	470
126.09069027252193	150.39999113814565	2.479	1	470
142.45988030603115	150.39986119873438	2.461	1	470
145.21268857056526	150.3999369958771	2.522	1	470
137.70759410640898	150.3999651429223	2.579	1	480
145.84001589713364	150.39924639974123	2.498	1	480
142.6856133020452	150.39997661165688	2.571	1	480
136.3888724626771	150.39971396850655	1.994	1	480
148.7266319466191	150.39971771791258	1.367	1	480
148.20781558491257	150.39185948561536	1.311	1	480
143.97809024599582	150.39936641211287	1.262	1	480
140.67426318131731	150.39952605752288	1.245	1	480
144.70986376250062	150.399416046538	1.288	1	480
135.47930003105455	150.39999607376905	1.296	1	480
135.64915728976385	150.39971509583688	1.304	1	480
143.9835765076134	150.3999910946942	1.342	1	480
143.37890729514316	150.39998253044868	1.333	1	480
139.7457658551662	150.39955490088354	1.317	1	480
142.500017913159	150.39902324752637	1.24	1	480
143.76882069470017	150.39976990833208	1.322	1	480
136.81552895673155	150.3996371402514	1.338	1	480
144.8876232742477	150.3997683172293	1.397	1	480
134.74688862880967	150.3998125104353	1.285	1	480
147.3100610063717	150.3997540067419	1.254	1	480
136.10104100266295	150.39912988850895	1.298	1	490
146.5871752813503	150.3999488711914	1.325	1	490
143.4328627854859	150.39419416831745	1.343	1	490
141.72162455994643	150.3996750326642	1.357	1	490
138.43089655551637	150.39656829304104	1.409	1	490
132.06675068924235	150.38333924831275	1.397	1	490
131.50711452154837	150.39993631524192	1.367	1	490
146.0070396668331	150.3990817475126	1.341	1	490
138.25875366953397	150.39998745430972	1.344	1	490
133.5920857464916	150.39981704145097	1.361	1	490
136.38033613442965	150.3999605140769	1.393	1	490
128.93356296747083	150.39971391038839	1.329	1	490
148.94318756079798	150.3993517395686	1.365	1	490
136.25283822987183	150.39958722548184	1.385	1	490
147.3426107181982	150.3999278072086	1.477	1	490
132.51826652562517	150.39971020078676	1.345	1	490
141.29626941175195	150.3999209031718	1.443	1	490
141.87941969446	150.3998985074755	1.458	1	490
148.29645087922745	150.39803659120253	1.474	1	490
135.66260779409356	150.39921597875718	1.498	1	490
144.09497794964915	150.39966965811897	1.353	1	500
145.78131220652458	150.39981325908084	1.376	1	500
147.14336708469887	150.39987676984026	1.408	1	500
147.2960697665584	150.21219758010176	1.439	1	500
142.6793185752087	150.3987892095931	1.431	1	500
132.80125726928887	150.39996053594143	1.392	1	500
139.98292834556028	150.39975014771545	1.448	1	500
151.6245992545638	150.39954150482492	1.447	1	500
147.12485574289659	150.3998603647149	1.445	1	500
141.9717723377627	150.2496405371118	1.417	1	500
150.27066440947837	150.39998023707582	1.543	1	500
149.9678019102655	150.39998231765668	1.618	1	500
137.00933551067004	150.39926886123465	1.456	1	500
138.23257098715075	150.39979666471262	1.435	1	500
147.29539999134516	150.39129731711117	1.421	1	500
133.27133775716507	150.39999336566126	1.418	1	500
150.90730752471686	150.39995976052907	1.451	1	500
147.76663335638636	150.39915615168087	1.326	1	500
146.5702962802462	150.39965791869292	1.356	1	500
140.67897864678173	150.39999380933372	1.464	1	500
